State,District,Kind_of_Data,Type_of_initative,Dropdown_list,Card Title,Card Description,Helpline_numbers,Link,Eligibilty (if any),Documents Required (if any),Duration,Any other relevant details,Source links for PDFs,
Bihar,Patna,District ,Food view,Others,Food bank,Public food shelter -  Park ; Community Hall; behind S.K Puri; Sri Krishna Puri; Patna; Bihar,092644 47414,https://www.google.com/search?rlz=1C1SQJL_enIN888IN888&sxsrf=ALeKk022k7s5GcyekRAZ2XlpinLyInyaUw:1588915880571&ei=mO60Xs_ZKPiE4-EPh7GZmA0&q=patna%20covid%2019%20food%20shelter&oq=patna+covid+19+food+shelter&gs_lcp=CgZwc3ktYWIQAzIFCCEQoAE6BAgjECc6BQgAEMQCOgIIADoFCAAQgwE6BwgAEBQQhwI6BwghEAoQoAE6BAghEBVQz1FY4WBgsWJoAHAAeACAAZoBiAGrDpIBBDAuMTSYAQCgAQGqAQdnd3Mtd2l6&sclient=psy-ab&ved=2ahUKEwjruI71xKPpAhWYwzgGHVvEAYcQvS4wAHoECAsQHQ&uact=5&npsic=0&rflfq=1&rlha=0&rllag=25597884;85133245;2535&tbm=lcl&rldimm=12252910048710547299&lqi=ChtwYXRuYSBjb3ZpZCAxOSBmb29kIHNoZWx0ZXIiA_ABAUi5qu3u5a2AgAhaQgoVY292aWQgMTkgZm9vZCBzaGVsdGVyEAEQAhADEAQYABgDGAQiG3BhdG5hIGNvdmlkIDE5IGZvb2Qgc2hlbHRlcg&rldoc=1&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u16!2m2!16m1!1e1!1m4!1u16!2m2!16m1!1e2!2m1!1e16!2m1!1e3!3sIAE;lf:1;lf_ui:2&rlst=f#rlfi=hd:;si:12252910048710547299;l;ChtwYXRuYSBjb3ZpZCAxOSBmb29kIHNoZWx0ZXIiA_ABAUi5qu3u5a2AgAhaQgoVY292aWQgMTkgZm9vZCBzaGVsdGVyEAEQAhADEAQYABgDGAQiG3BhdG5hIGNvdmlkIDE5IGZvb2Qgc2hlbHRlcg;mv:[[25.891360199999998;85.5189235];[25.356482399999997;84.60739509999999]];tbs:lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u16!2m2!16m1!1e1!1m4!1u16!2m2!16m1!1e2!2m1!1e16!2m1!1e3!3sIAE;lf:1;lf_ui:2,,,,,,
Bihar,Patna,District ,Food view,Others,Food bank,Public food shelter - Nagar Parishad Campus Market; Ward No: 35;Danapur Nagar Parishad; Bihar,074882 94402,https://www.google.com/search?rlz=1C1SQJL_enIN888IN888&sxsrf=ALeKk022k7s5GcyekRAZ2XlpinLyInyaUw:1588915880571&ei=mO60Xs_ZKPiE4-EPh7GZmA0&q=patna%20covid%2019%20food%20shelter&oq=patna+covid+19+food+shelter&gs_lcp=CgZwc3ktYWIQAzIFCCEQoAE6BAgjECc6BQgAEMQCOgIIADoFCAAQgwE6BwgAEBQQhwI6BwghEAoQoAE6BAghEBVQz1FY4WBgsWJoAHAAeACAAZoBiAGrDpIBBDAuMTSYAQCgAQGqAQdnd3Mtd2l6&sclient=psy-ab&ved=2ahUKEwjruI71xKPpAhWYwzgGHVvEAYcQvS4wAHoECAsQHQ&uact=5&npsic=0&rflfq=1&rlha=0&rllag=25597884;85133245;2535&tbm=lcl&rldimm=12252910048710547299&lqi=ChtwYXRuYSBjb3ZpZCAxOSBmb29kIHNoZWx0ZXIiA_ABAUi5qu3u5a2AgAhaQgoVY292aWQgMTkgZm9vZCBzaGVsdGVyEAEQAhADEAQYABgDGAQiG3BhdG5hIGNvdmlkIDE5IGZvb2Qgc2hlbHRlcg&rldoc=1&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u16!2m2!16m1!1e1!1m4!1u16!2m2!16m1!1e2!2m1!1e16!2m1!1e3!3sIAE;lf:1;lf_ui:2&rlst=f#rlfi=hd:;si:12252910048710547299;l;ChtwYXRuYSBjb3ZpZCAxOSBmb29kIHNoZWx0ZXIiA_ABAUi5qu3u5a2AgAhaQgoVY292aWQgMTkgZm9vZCBzaGVsdGVyEAEQAhADEAQYABgDGAQiG3BhdG5hIGNvdmlkIDE5IGZvb2Qgc2hlbHRlcg;mv:[[25.891360199999998;85.5189235];[25.356482399999997;84.60739509999999]];tbs:lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u16!2m2!16m1!1e1!1m4!1u16!2m2!16m1!1e2!2m1!1e16!2m1!1e3!3sIAE;lf:1;lf_ui:2,,,,,,
Bihar,Patna,District ,Food view,Others,Food bank,Public food shelter -   Girl high School; Golghar; Bankipore; Patna University Campus; Patna; Bihar 800001,094303 00440,https://www.google.com/search?rlz=1C1SQJL_enIN888IN888&sxsrf=ALeKk022k7s5GcyekRAZ2XlpinLyInyaUw:1588915880571&ei=mO60Xs_ZKPiE4-EPh7GZmA0&q=patna%20covid%2019%20food%20shelter&oq=patna+covid+19+food+shelter&gs_lcp=CgZwc3ktYWIQAzIFCCEQoAE6BAgjECc6BQgAEMQCOgIIADoFCAAQgwE6BwgAEBQQhwI6BwghEAoQoAE6BAghEBVQz1FY4WBgsWJoAHAAeACAAZoBiAGrDpIBBDAuMTSYAQCgAQGqAQdnd3Mtd2l6&sclient=psy-ab&ved=2ahUKEwjruI71xKPpAhWYwzgGHVvEAYcQvS4wAHoECAsQHQ&uact=5&npsic=0&rflfq=1&rlha=0&rllag=25597884;85133245;2535&tbm=lcl&rldimm=12252910048710547299&lqi=ChtwYXRuYSBjb3ZpZCAxOSBmb29kIHNoZWx0ZXIiA_ABAUi5qu3u5a2AgAhaQgoVY292aWQgMTkgZm9vZCBzaGVsdGVyEAEQAhADEAQYABgDGAQiG3BhdG5hIGNvdmlkIDE5IGZvb2Qgc2hlbHRlcg&rldoc=1&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u16!2m2!16m1!1e1!1m4!1u16!2m2!16m1!1e2!2m1!1e16!2m1!1e3!3sIAE;lf:1;lf_ui:2&rlst=f#rlfi=hd:;si:12252910048710547299;l;ChtwYXRuYSBjb3ZpZCAxOSBmb29kIHNoZWx0ZXIiA_ABAUi5qu3u5a2AgAhaQgoVY292aWQgMTkgZm9vZCBzaGVsdGVyEAEQAhADEAQYABgDGAQiG3BhdG5hIGNvdmlkIDE5IGZvb2Qgc2hlbHRlcg;mv:[[25.891360199999998;85.5189235];[25.356482399999997;84.60739509999999]];tbs:lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u16!2m2!16m1!1e1!1m4!1u16!2m2!16m1!1e2!2m1!1e16!2m1!1e3!3sIAE;lf:1;lf_ui:2,,,,,,
Bihar,Patna,District ,Food view,Others,Food bank,Public food shelter -  College of Commerce; Kankarbagh; Kumhrar; Patna; Bihar 800020,094723 35784,https://www.google.com/search?rlz=1C1SQJL_enIN888IN888&sxsrf=ALeKk022k7s5GcyekRAZ2XlpinLyInyaUw:1588915880571&ei=mO60Xs_ZKPiE4-EPh7GZmA0&q=patna%20covid%2019%20food%20shelter&oq=patna+covid+19+food+shelter&gs_lcp=CgZwc3ktYWIQAzIFCCEQoAE6BAgjECc6BQgAEMQCOgIIADoFCAAQgwE6BwgAEBQQhwI6BwghEAoQoAE6BAghEBVQz1FY4WBgsWJoAHAAeACAAZoBiAGrDpIBBDAuMTSYAQCgAQGqAQdnd3Mtd2l6&sclient=psy-ab&ved=2ahUKEwjruI71xKPpAhWYwzgGHVvEAYcQvS4wAHoECAsQHQ&uact=5&npsic=0&rflfq=1&rlha=0&rllag=25597884;85133245;2535&tbm=lcl&rldimm=12252910048710547299&lqi=ChtwYXRuYSBjb3ZpZCAxOSBmb29kIHNoZWx0ZXIiA_ABAUi5qu3u5a2AgAhaQgoVY292aWQgMTkgZm9vZCBzaGVsdGVyEAEQAhADEAQYABgDGAQiG3BhdG5hIGNvdmlkIDE5IGZvb2Qgc2hlbHRlcg&rldoc=1&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u16!2m2!16m1!1e1!1m4!1u16!2m2!16m1!1e2!2m1!1e16!2m1!1e3!3sIAE;lf:1;lf_ui:2&rlst=f#rlfi=hd:;si:12252910048710547299;l;ChtwYXRuYSBjb3ZpZCAxOSBmb29kIHNoZWx0ZXIiA_ABAUi5qu3u5a2AgAhaQgoVY292aWQgMTkgZm9vZCBzaGVsdGVyEAEQAhADEAQYABgDGAQiG3BhdG5hIGNvdmlkIDE5IGZvb2Qgc2hlbHRlcg;mv:[[25.891360199999998;85.5189235];[25.356482399999997;84.60739509999999]];tbs:lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u16!2m2!16m1!1e1!1m4!1u16!2m2!16m1!1e2!2m1!1e16!2m1!1e3!3sIAE;lf:1;lf_ui:2,,,,,,
Bihar,Patna,District ,Food view,Others,Food bank,Public food shelter -   below Gandhi Setu; Gaighat; Sadikpur; Patna; Bihar 800007,092644 47418,https://www.google.com/search?rlz=1C1SQJL_enIN888IN888&sxsrf=ALeKk022k7s5GcyekRAZ2XlpinLyInyaUw:1588915880571&ei=mO60Xs_ZKPiE4-EPh7GZmA0&q=patna%20covid%2019%20food%20shelter&oq=patna+covid+19+food+shelter&gs_lcp=CgZwc3ktYWIQAzIFCCEQoAE6BAgjECc6BQgAEMQCOgIIADoFCAAQgwE6BwgAEBQQhwI6BwghEAoQoAE6BAghEBVQz1FY4WBgsWJoAHAAeACAAZoBiAGrDpIBBDAuMTSYAQCgAQGqAQdnd3Mtd2l6&sclient=psy-ab&ved=2ahUKEwjruI71xKPpAhWYwzgGHVvEAYcQvS4wAHoECAsQHQ&uact=5&npsic=0&rflfq=1&rlha=0&rllag=25597884;85133245;2535&tbm=lcl&rldimm=12252910048710547299&lqi=ChtwYXRuYSBjb3ZpZCAxOSBmb29kIHNoZWx0ZXIiA_ABAUi5qu3u5a2AgAhaQgoVY292aWQgMTkgZm9vZCBzaGVsdGVyEAEQAhADEAQYABgDGAQiG3BhdG5hIGNvdmlkIDE5IGZvb2Qgc2hlbHRlcg&rldoc=1&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u16!2m2!16m1!1e1!1m4!1u16!2m2!16m1!1e2!2m1!1e16!2m1!1e3!3sIAE;lf:1;lf_ui:2&rlst=f#rlfi=hd:;si:12252910048710547299;l;ChtwYXRuYSBjb3ZpZCAxOSBmb29kIHNoZWx0ZXIiA_ABAUi5qu3u5a2AgAhaQgoVY292aWQgMTkgZm9vZCBzaGVsdGVyEAEQAhADEAQYABgDGAQiG3BhdG5hIGNvdmlkIDE5IGZvb2Qgc2hlbHRlcg;mv:[[25.891360199999998;85.5189235];[25.356482399999997;84.60739509999999]];tbs:lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u16!2m2!16m1!1e1!1m4!1u16!2m2!16m1!1e2!2m1!1e16!2m1!1e3!3sIAE;lf:1;lf_ui:2,,,,,,
Bihar,Patna,District ,Food view,Others,Food bank,Public food shelter -   Ward No: 44; Malahi Pakdi Raen Basera; Malahi Pakdi Road; opposite Indian bank; Kankarbagh; Chowk; Patna; Bihar,079036 72901,https://www.google.com/search?rlz=1C1SQJL_enIN888IN888&sxsrf=ALeKk022k7s5GcyekRAZ2XlpinLyInyaUw:1588915880571&ei=mO60Xs_ZKPiE4-EPh7GZmA0&q=patna%20covid%2019%20food%20shelter&oq=patna+covid+19+food+shelter&gs_lcp=CgZwc3ktYWIQAzIFCCEQoAE6BAgjECc6BQgAEMQCOgIIADoFCAAQgwE6BwgAEBQQhwI6BwghEAoQoAE6BAghEBVQz1FY4WBgsWJoAHAAeACAAZoBiAGrDpIBBDAuMTSYAQCgAQGqAQdnd3Mtd2l6&sclient=psy-ab&ved=2ahUKEwjruI71xKPpAhWYwzgGHVvEAYcQvS4wAHoECAsQHQ&uact=5&npsic=0&rflfq=1&rlha=0&rllag=25597884;85133245;2535&tbm=lcl&rldimm=12252910048710547299&lqi=ChtwYXRuYSBjb3ZpZCAxOSBmb29kIHNoZWx0ZXIiA_ABAUi5qu3u5a2AgAhaQgoVY292aWQgMTkgZm9vZCBzaGVsdGVyEAEQAhADEAQYABgDGAQiG3BhdG5hIGNvdmlkIDE5IGZvb2Qgc2hlbHRlcg&rldoc=1&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u16!2m2!16m1!1e1!1m4!1u16!2m2!16m1!1e2!2m1!1e16!2m1!1e3!3sIAE;lf:1;lf_ui:2&rlst=f#rlfi=hd:;si:12252910048710547299;l;ChtwYXRuYSBjb3ZpZCAxOSBmb29kIHNoZWx0ZXIiA_ABAUi5qu3u5a2AgAhaQgoVY292aWQgMTkgZm9vZCBzaGVsdGVyEAEQAhADEAQYABgDGAQiG3BhdG5hIGNvdmlkIDE5IGZvb2Qgc2hlbHRlcg;mv:[[25.891360199999998;85.5189235];[25.356482399999997;84.60739509999999]];tbs:lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u16!2m2!16m1!1e1!1m4!1u16!2m2!16m1!1e2!2m1!1e16!2m1!1e3!3sIAE;lf:1;lf_ui:2,,,,,,
Bihar ,Purnea,District ,Others,,Essential homedelivery during containment in Jalalgarh; Purnea - as of May 7; 2020,Shop owner names and numbers,,https://twitter.com/rahulias6/status/1258114907809001472,,,,- as posted on Twitter by DM,,
Bihar ,Purnea,District ,Health View,Tele-consultation,Call for teleconsultation or for calling doctor at home in emergency,,06454 242319,http://statehealthsocietybihar.org/corona/covid19/controlroom.jpg,,,,,http://statehealthsocietybihar.org/,
Bihar,Purnea,District ,Food View,Others,Food bank,Public food shelter -   Ward No: 17; Railway Court Purnea Station,076319 80872,https://www.google.com/search?rlz=1C1SQJL_enIN888IN888&tbm=lcl&sxsrf=ALeKk00GqQJ8qqI9miqF6oee-IWkvnzopA%3A1588916545089&ei=QfG0XsSABceW4-EP6O2e0As&q=purnea+food+shelter+covid+19&oq=purnea+food+shelter+covid+19&gs_l=psy-ab.3...210458.214115.0.214410.9.9.0.0.0.0.134.749.0j6.6.0....0...1c.1.64.psy-ab..3.0.0....0.mYVulbAJ9vQ#rlfi=hd:;si:10661583303470404523;l;ChxwdXJuZWEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5IgPwAQFIvbHsteetgIAIWkMKFWZvb2Qgc2hlbHRlciBjb3ZpZCAxORABEAIQAxAEGAAYARgCIhxwdXJuZWEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5;mv:[[26.1948966;88.0257862];[24.982854200000002;86.51101659999999]],,,,,,
Bihar,Purnea,District ,Food View,Others,Food bank, Public food shelter - Ward No: 42; Mode Block; Kathiar; Purnia,076319 80872,https://www.google.com/search?rlz=1C1SQJL_enIN888IN888&tbm=lcl&sxsrf=ALeKk00GqQJ8qqI9miqF6oee-IWkvnzopA%3A1588916545089&ei=QfG0XsSABceW4-EP6O2e0As&q=purnea+food+shelter+covid+19&oq=purnea+food+shelter+covid+19&gs_l=psy-ab.3...210458.214115.0.214410.9.9.0.0.0.0.134.749.0j6.6.0....0...1c.1.64.psy-ab..3.0.0....0.mYVulbAJ9vQ#rlfi=hd:;si:10661583303470404523;l;ChxwdXJuZWEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5IgPwAQFIvbHsteetgIAIWkMKFWZvb2Qgc2hlbHRlciBjb3ZpZCAxORABEAIQAxAEGAAYARgCIhxwdXJuZWEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5;mv:[[26.1948966;88.0257862];[24.982854200000002;86.51101659999999]],,,,,,
Bihar ,Rohtas,District ,Health View,Tele-consultation,Call for teleconsultation of for calling doctor at home in emergency,,06184 227105,http://statehealthsocietybihar.org/corona/covid19/controlroom.jpg,,,,,http://statehealthsocietybihar.org/,
Bihar,Rohtas,District ,Food view,Others,Home delivery or essentials - containment zones,Contact numbers and names of shop owners - in differnet wards and areas,,https://rohtas.nic.in/home-delivery-of-essential-items/,,,,,,
Bihar,Rohtas,District ,Others,,Form for registration - for moving to other districts or Bihar,Form must be filled in English,,https://docs.google.com/forms/d/e/1FAIpQLScyqPijFWiIgmSC7REU_V3XWBoZQA7uQB-6hrUVu2C-WyemnQ/viewform,,,,,https://rohtas.nic.in/,
Bihar,Rohtas,District ,Others,,Form for registration - for moving to other states from Rohtak,Form must be filled in English,,https://docs.google.com/forms/d/e/1FAIpQLSdsqPN2vPLEzn4mQLupZ3PqAoZUyM-8Xp9dgbsJAZcvlLtWgg/viewform,,,,,https://rohtas.nic.in/,
Bihar ,Saharsa,District ,Health View,Tele-consultation,Call for teleconsultation or for calling doctor at home in emergency,,06478 223347,http://statehealthsocietybihar.org/corona/covid19/controlroom.jpg,,,,,http://statehealthsocietybihar.org/,
Bihar,Saharsa,District ,Health View,Heatlh: Others,Quarantine centres and contact persons,For people coming into the district during lockdown3.0- list of important officers and their contact numbers,,https://cdn.s3waas.gov.in/s38eefcfdf5990e441f0fb6f3fad709e21/uploads/2020/05/2020050381.pdf,,,,,https://saharsa.nic.in/document/disaster-management-section-saharsa-koshang-gathan-order-for-operation-of-quarantine-centers-and-providing-basic-facilities/,
Bihar,Saharsa,District ,food view,Others,Food bank,Public food shelter - Nagar Parishad; Thana Chowk; Ward No: 4; Near Power House; Saharsa; Bihar, 088776 02355,https://www.google.com/search?rlz=1C1SQJL_enIN888IN888&tbm=lcl&sxsrf=ALeKk0024i5mZecKg0WtuW5VNnUNC9A_KQ%3A1588917990794&ei=5va0XpOJMKeK4-EPhK-8gA4&q=Saharsa+food+shelter+covid+19+Bihar&oq=Saharsa+food+shelter+covid+19+Bihar&gs_l=psy-ab.3...994535.995961.0.996272.8.8.0.0.0.0.226.894.0j5j1.6.0....0...1c.1.64.psy-ab..2.0.0....0.HfggOZAKYHQ#rlfi=hd:;si:17896041377363394169;l;CiNTYWhhcnNhIGZvb2Qgc2hlbHRlciBjb3ZpZCAxOSBCaWhhciID8AEBSI647bXnrYCACFpUChtmb29kIHNoZWx0ZXIgY292aWQgMTkgYmloYXIQARACEAMQBBAFGAAYARgCGAUiI3NhaGFyc2EgZm9vZCBzaGVsdGVyIGNvdmlkIDE5IGJpaGFy;mv:[[26.408868299999998;87.577058];[25.173913900000002;85.6775761]],,,,,,
Bihar,Samastipur,District ,Food view,Others,Blackmarket controlling - ,Helpline numbers and timings in the link,06274 225065,https://twitter.com/DM_Samastipur/status/1245886309920460800/photo/2,,,,Updated on twitter by the district administration,,
Bihar ,Samastipur,District ,Food view ,Ration,District and divisional / block level control room numbers - food; ration,In relation to food grain distribution - complaints and concerns,,https://twitter.com/DM_Samastipur/status/1249023877746814976/photo/1,,,,Updated on twitter by the district administration,,
Bihar,Samastipur,District ,Food view,Ration,Contact numbers of officers in charge for ration distribution - in the district ,Distribution Under PMGKAY shceme for different type of ration cards,,https://twitter.com/DM_Samastipur/status/1250608257493692416/photo/1,,,,Updated on twitter by the district administration,,
Bihar,Samastipur,District ,Food view,Ration,Complaint number for concerns regarding PMGKAY ration distribution,District level complaint number,9905245898,https://twitter.com/DM_Samastipur/status/1250608257493692416/photo/1,,,,Updated on twitter by the district administration,,
Bihar,Samastipur,District ,Health view,Others,Contact names and numbers of medicine home delivery in the distirct,Call and Whatsapp,,https://twitter.com/DM_Samastipur/status/1249678196900900870/photo/1,,,,Updated on twitter by the district administration,,
Bihar ,Samastipur,District ,Health View,Tele-consultation,Call for teleconsultation or for calling doctor at home in emergency,,06274 222331,http://statehealthsocietybihar.org/corona/covid19/controlroom.jpg,,,,,http://statehealthsocietybihar.org/,
Bihar ,Shehohar,District ,Health View,Tele-consultation,Call for teleconsultation or for calling doctor at home in emergency,,06222 259292,http://statehealthsocietybihar.org/corona/covid19/controlroom.jpg,,,,,http://statehealthsocietybihar.org/,
Bihar,Sheikhpura,District ,Health View,Tele-consultation,Call for teleconsultation of for calling doctor at home in emergency,,06341 225172,http://statehealthsocietybihar.org/corona/covid19/controlroom.jpg,,,,,http://statehealthsocietybihar.org/,
Bihar,Sheikhpura,District ,Food View,Others,Food bank,Public food shelter: Eksari Bigha; Ward: 26;Sheikhpura Nagar Parishad; Bihar,094316 71747,https://www.google.com/search?rlz=1C1SQJL_enIN888IN888&sxsrf=ALeKk03KpWYa2pt4qg6FB0OVD6i3q_-fPQ:1588930881805&ei=Lim1XrL8EdSe4-EP6JCg2Aw&q=sheikhpura%20food%20shelter%20covid%2019%20bihar&oq=shekhpura+food+shelter+covid+19+bihar&gs_lcp=CgZwc3ktYWIQAzoECAAQR1CWV1jpXGDaXWgAcAF4AIAB8wOIAZoLkgEDNC0zmAEAoAEBqgEHZ3dzLXdpeg&sclient=psy-ab&ved=2ahUKEwiAhqHm_KPpAhWoyzgGHUI-BqYQvS4wAHoECAsQHQ&uact=5&npsic=0&rflfq=1&rlha=0&rllag=25138517;85871609;2708&tbm=lcl&rldimm=17332462185312572400&lqi=CiZzaGVpa2hwdXJhIGZvb2Qgc2hlbHRlciBjb3ZpZCAxOSBiaWhhciID8AEBSPSw7rXnrYCACFpXChtmb29kIHNoZWx0ZXIgY292aWQgMTkgYmloYXIQARACEAMQBBAFGAAYARgCGAUiJnNoZWlraHB1cmEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5IGJpaGFy&rldoc=1&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u16!2m2!16m1!1e1!1m4!1u16!2m2!16m1!1e2!2m1!1e16!2m1!1e3!3sIAE;lf:1;lf_ui:2&rlst=f#rlfi=hd:;si:17332462185312572400;l;CiZzaGVpa2hwdXJhIGZvb2Qgc2hlbHRlciBjb3ZpZCAxOSBiaWhhciID8AEBSPSw7rXnrYCACFpXChtmb29kIHNoZWx0ZXIgY292aWQgMTkgYmloYXIQARACEAMQBBAFGAAYARgCGAUiJnNoZWlraHB1cmEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5IGJpaGFy;mv:[[25.2382365;86.1312244];[25.002177300000003;85.4730857]];tbs:lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u16!2m2!16m1!1e1!1m4!1u16!2m2!16m1!1e2!2m1!1e16!2m1!1e3!3sIAE;lf:1;lf_ui:2,,,,,,
Bihar,Sheikhpura,District ,Food View,Others,Food bank,Public food shelter: Girhinda; Ward: 19; Eksari; Bihar, 074884 15416,https://www.google.com/search?rlz=1C1SQJL_enIN888IN888&sxsrf=ALeKk03KpWYa2pt4qg6FB0OVD6i3q_-fPQ:1588930881805&ei=Lim1XrL8EdSe4-EP6JCg2Aw&q=sheikhpura%20food%20shelter%20covid%2019%20bihar&oq=shekhpura+food+shelter+covid+19+bihar&gs_lcp=CgZwc3ktYWIQAzoECAAQR1CWV1jpXGDaXWgAcAF4AIAB8wOIAZoLkgEDNC0zmAEAoAEBqgEHZ3dzLXdpeg&sclient=psy-ab&ved=2ahUKEwiAhqHm_KPpAhWoyzgGHUI-BqYQvS4wAHoECAsQHQ&uact=5&npsic=0&rflfq=1&rlha=0&rllag=25138517;85871609;2708&tbm=lcl&rldimm=17332462185312572400&lqi=CiZzaGVpa2hwdXJhIGZvb2Qgc2hlbHRlciBjb3ZpZCAxOSBiaWhhciID8AEBSPSw7rXnrYCACFpXChtmb29kIHNoZWx0ZXIgY292aWQgMTkgYmloYXIQARACEAMQBBAFGAAYARgCGAUiJnNoZWlraHB1cmEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5IGJpaGFy&rldoc=1&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u16!2m2!16m1!1e1!1m4!1u16!2m2!16m1!1e2!2m1!1e16!2m1!1e3!3sIAE;lf:1;lf_ui:2&rlst=f#rlfi=hd:;si:17332462185312572400;l;CiZzaGVpa2hwdXJhIGZvb2Qgc2hlbHRlciBjb3ZpZCAxOSBiaWhhciID8AEBSPSw7rXnrYCACFpXChtmb29kIHNoZWx0ZXIgY292aWQgMTkgYmloYXIQARACEAMQBBAFGAAYARgCGAUiJnNoZWlraHB1cmEgZm9vZCBzaGVsdGVyIGNvdmlkIDE5IGJpaGFy;mv:[[25.2382365;86.1312244];[25.002177300000003;85.4730857]];tbs:lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u16!2m2!16m1!1e1!1m4!1u16!2m2!16m1!1e2!2m1!1e16!2m1!1e3!3sIAE;lf:1;lf_ui:2,,,,,,
Bihar ,Saran,District ,Food View,Others,Home delivery or groceries ,In Ekma block - Numbers and names,,https://www.facebook.com/districtadministrationsaran/photos/rpp.624330834338770/2589623247809509/?type=3&theater,,,,Updated by District admin on Facebook,,
Bihar ,Saran,District ,Food View,Others,Home delivery of vegetables,In Chapra block,,https://www.facebook.com/districtadministrationsaran/photos/a.658179590953894/2587386268033207/?type=3&theater,,,,Updated by District admin on Facebook,,
Bihar ,Saran,District ,Food View,Others,Home delivery or vegetables,In Manjhi block,,https://www.facebook.com/districtadministrationsaran/photos/a.658179590953894/2587387978033036/?type=3&theater,,,,Updated by District admin on Facebook,,
Bihar ,Saran, District ,Food view ,Others,Food bank, Public food shelter: Nagar Parishad; Chhapra office Campus; Ward No: 17; Sadhapur; Chapra; Bihar 841301,070048 93059,https://www.google.com/search?rlz=1C1SQJL_enIN888IN888&tbm=lcl&sxsrf=ALeKk02EXbtWayIxmQICZFTm535qKS_TPQ%3A1588930914116&ei=Yim1Xr3KBonH4-EP9aWKmA4&q=saran+food+shelter+covid+19+bihar&oq=saran+food+shelter+covid+19+bihar&gs_l=psy-ab.3...219625.220471.0.220861.6.6.0.0.0.0.280.280.2-1.1.0....0...1c.1.64.psy-ab..5.0.0....0.3qrJ7Jxu4eA#rlfi=hd:;si:13516157340474197486;l;CiFzYXJhbiBmb29kIHNoZWx0ZXIgY292aWQgMTkgYmloYXIiA_ABAUiRwsPlta-AgAhaUAobZm9vZCBzaGVsdGVyIGNvdmlkIDE5IGJpaGFyEAEQAhADEAQQBRgBGAIYBSIhc2FyYW4gZm9vZCBzaGVsdGVyIGNvdmlkIDE5IGJpaGFy;mv:[[26.2700642;85.2595939];[25.4601962;84.29884059999999]],,,,,,
Bihar ,Saran, District ,Food view ,Others,Food bank, Public food shelter: Sadar Hospital Campus; Ward; No: 17; Daroga Rai Chowk; Sadhapur; Chapra; Bihar 841301,070048 93059,https://www.google.com/search?rlz=1C1SQJL_enIN888IN888&tbm=lcl&sxsrf=ALeKk02EXbtWayIxmQICZFTm535qKS_TPQ%3A1588930914116&ei=Yim1Xr3KBonH4-EP9aWKmA4&q=saran+food+shelter+covid+19+bihar&oq=saran+food+shelter+covid+19+bihar&gs_l=psy-ab.3...219625.220471.0.220861.6.6.0.0.0.0.280.280.2-1.1.0....0...1c.1.64.psy-ab..5.0.0....0.3qrJ7Jxu4eA#rlfi=hd:;si:13516157340474197486;l;CiFzYXJhbiBmb29kIHNoZWx0ZXIgY292aWQgMTkgYmloYXIiA_ABAUiRwsPlta-AgAhaUAobZm9vZCBzaGVsdGVyIGNvdmlkIDE5IGJpaGFyEAEQAhADEAQQBRgBGAIYBSIhc2FyYW4gZm9vZCBzaGVsdGVyIGNvdmlkIDE5IGJpaGFy;mv:[[26.2700642;85.2595939];[25.4601962;84.29884059999999]],,,,,,
Bihar ,Saran,District ,Health View,Tele-consultation,Call for teleconsultation or for calling doctor at home in emergency,,06152 244812,http://statehealthsocietybihar.org/corona/covid19/controlroom.jpg,,,,,http://statehealthsocietybihar.org/,
Bihar ,Sitamarhi,District ,Health View,Tele-consultation,Call for teleconsultation or for calling doctor at home in emergency,,06226 250316,http://statehealthsocietybihar.org/corona/covid19/controlroom.jpg,,,,,http://statehealthsocietybihar.org/,
Bihar,Sitamarhi,District ,Others,,Online portal for entering travel details ,after coming to Sitamarhi district from anywhere else,,http://districtsitamarhi.in/PreEnquiryForm.aspx,,,,http://districtsitamarhi.in/,,
